TweetId	TweetTimeStamp	TweetText
431616918315757569	2014-02-06 18:34:27	RT @eaterpdx: Here's the list of restaurant openings and closings during tonight's #snowpocalypse. Drive safe, everyone! http://t.co/IIW970â
431617270117191682	2014-02-06 18:35:50	Is this snowpocalypse or real apocalypse?
431617757986037760	2014-02-06 18:37:47	RT @maya_lin: Is this snowpocalypse or real apocalypse?
431617991659098112	2014-02-06 18:38:42	It's barely 6:45 and I'm already thinking it's time to put my pjs on because I'm not going anywhere... #Snowpocalypse
431618211805548544	2014-02-06 18:39:35	RT @eaterpdx: Here's the list of restaurant openings and closings during tonight's #snowpocalypse. Drive safe, everyone! http://t.co/IIW970â
431618564412305408	2014-02-06 18:40:59	The thought of being trapped at home is so much worse than actually being trapped at home. #Snowpocalypse #Portlandsnow
431618704603086848	2014-02-06 18:41:32	Narnia #snowpocalypse http://t.co/xknSqY0Jkc
431618705038925824	2014-02-06 18:41:33	Definition of "Irony"? Worst Day of the Year ride canceled due to, well, bad weather. #snowpocalypse http://t.co/vEE4b0c6ei
431619089350406144	2014-02-06 18:43:04	#Snowpocalypse #portland http://t.co/xCAqUMS37X
431619091984437248	2014-02-06 18:43:05	Wearing sweatpants and drinking hot toddies at my neighborhood bar #Snowpocalypse
431619124142170112	2014-02-06 18:43:12	Fred Meyer is having a Snowpocalypse sale. How many people impulse-buy a stove? http://t.co/nZBQ0Ujs7T
431619325913341952	2014-02-06 18:44:01	@NikkaMichaels Can't see the grass, sidewalk or the deck. #Snowpocalypse #awesome
431619417550495744	2014-02-06 18:44:22	RT @ThrowBackerz: People in #Portland. Just sayin'. #Snowpocalypse #PDX http://t.co/609vz3BPx2
431619500786462721	2014-02-06 18:44:42	# of helpless victims saved from the Oregon "snowpocalypse" so far: 2. # wearing sandals: 1.
431619534982615040	2014-02-06 18:44:50	RT @GunnarSimonsen: I survived (so far) the Portland Snowpocalypse to have coffee at @JimandPattys in Beaverton, They're that good! ;)
431619668797702144	2014-02-06 18:45:22	RT @maya_lin: Is this snowpocalypse or real apocalypse?
431620474028556289	2014-02-06 18:48:34	Did anyone else knock out any runs around Portland during #Snowpocalypse ? 5 miles today for me in full winter gear... #runchat #PDX
431620512498728960	2014-02-06 18:48:43	We have like 3" of snow only had maybe 1/2" at like 4:30. Will have pics soon. #Orion #Snowpocalypse
431620797468516352	2014-02-06 18:49:51	Obligatory snowpocalypse photo #1 #PDX #snow #SE http://t.co/nggzUHfhfv
431621153397149696	2014-02-06 18:51:16	Not trying to have a photo contest with @BrewOutfitters #maybe #pdxbeer #snowpocalypse @hopworksbeer http://t.co/e64iVgn6id
431621289917165568	2014-02-06 18:51:49	Lost power briefly. Snowpocalypse indeed.
431621449879531520	2014-02-06 18:52:27	@GG30000 @AvaGenes @ChefsWeekPDX @LittleGreenPick #snowpocalypse has got nothin on #chefsweekpdx
431621509812322304	2014-02-06 18:52:41	Hot cocoa + scotch = keeping warm and cozy #snowpocalypse #portland http://t.co/PPD4fQgAEw
431621543890653184	2014-02-06 18:52:49	RT @Drink_Portland: What's #OpenInPDX During Today's Snowpocalypse? http://t.co/7fjUFdQvbE via @EaterPDX
431621592700190720	2014-02-06 18:53:01	Oregon Snow #pdx #snowpocalypse #snowday @ The Parr's http://t.co/dZp81gs4BP
431621613386088448	2014-02-06 18:53:06	Appropriate beer choice for #snowlandia @GoodLifeBrewing #MountainRescue #snowpocalypse #prost http://t.co/wBVIY7qsNq
431621941498503168	2014-02-06 18:54:24	Snowpocalypse Photo #2 #CineMagic #NWFilmCenter #PDX #NotSureIfPIFForSundance http://t.co/eOlbG2rNib
431622321376210945	2014-02-06 18:55:55	Snowpocalypse...at least by Oregon standards http://t.co/ws30dF5OXf
431622580064104449	2014-02-06 18:56:56	By far my worst snow experience ever! Left work at 12 got home at 5...sans my car! (Left on the side of a road) Thanks #snowpocalypse! #pdx
431623042939506689	2014-02-06 18:58:47	Thank you ðŸš€ #rocketpizza ðŸ™for delivering in the #snowpocalypseâ›„ï¸â„ï¸ this #garlic #chicken #pizza wasâ€¦ http://t.co/5dDchilHg4
431623307276722176	2014-02-06 18:59:50	RT @frankwords: Definition of "Irony"? Worst Day of the Year ride canceled due to, well, bad weather. #snowpocalypse http://t.co/vEE4b0c6ei
431623399782096896	2014-02-06 19:00:12	RT @eaterpdx: Here's the list of restaurant openings and closings during tonight's #snowpocalypse. Drive safe, everyone! http://t.co/IIW970â
431623545265741824	2014-02-06 19:00:47	@PhilipEllefson hush. #Snowpocalypse
431623652266614784	2014-02-06 19:01:12	Watch out for abominable snow hipsters. #Snowpocalypse #PDX http://t.co/tydUVBJFrk
431623724714823681	2014-02-06 19:01:29	RT @eaterpdx: Here's the list of restaurant openings and closings during tonight's #snowpocalypse. Drive safe, everyone! http://t.co/IIW970â
431623899940261888	2014-02-06 19:02:11	RT @ThrowBackerz: People in #Portland. Just sayin'. #Snowpocalypse #PDX http://t.co/609vz3BPx2
431623993599066112	2014-02-06 19:02:33	RT @Jbob_Leman: Watch out for abominable snow hipsters. #Snowpocalypse #PDX http://t.co/tydUVBJFrk
431624361439535104	2014-02-06 19:04:01	RT @ThrowBackerz: People in #Portland. Just sayin'. #Snowpocalypse #PDX http://t.co/609vz3BPx2
431624445728677889	2014-02-06 19:04:21	February 2014 #snowpocalypse #portland #oregon #snow #dosha #nwportland #stircrazy tootsieroller toâ€¦ http://t.co/WS5stQwXUS
431624454653767680	2014-02-06 19:04:23	Portland is cancelled! #Snowpocalypse #danger
431624533486108673	2014-02-06 19:04:42	#snowpocalypse #pcc #pdx #portland #hypetv http://t.co/JoZjew6woB
431624937661399040	2014-02-06 19:06:19	Psh this snow is nothing. Now talk to me about Snowpocalypse '10 when I was living on the East Coast and then we can complain about snow.
431624952337276928	2014-02-06 19:06:22	I laughed earlier, but it is actually the snowpocalypse. Send hot chocolate. http://t.co/ZSjbwIHled
431625060353196032	2014-02-06 19:06:48	Cannibilism deemed morally passable by Portland residents! #Snowpocalypse #danger #foodie
431625102816333825	2014-02-06 19:06:58	Might be the best nights sleep Iâ€™ve gotten in weeksâ€¦ #snowpocalypse #Stranded #NotGood http://t.co/2LUodEAnnz
431625109778882561	2014-02-06 19:07:00	RT @design_by_jen: Not trying to have a photo contest with @BrewOutfitters #maybe #pdxbeer #snowpocalypse @hopworksbeer http://t.co/e64iVgnâ
431625134114226176	2014-02-06 19:07:05	Making dinner w/ the neighbors: Celery root soup w/ caramelized apples, kale salad, garlic bread, and red wine. Happy #Snowpocalypse to me.
431625607965712384	2014-02-06 19:08:58	Organic rain puffs available in most Portland neighborhoods #Snowpocalypse #foodie
431625823229976577	2014-02-06 19:09:50	Let the three-day jammiecation begin. #snowday #pdxtst #portland #snowpocalypse
431626106513670144	2014-02-06 19:10:57	Portland is hilarious. My Missouri peeps wouldn't even believe what happens to this city when a bit of snow hits... http://t.co/Csqt2VCwUn
431626391952441344	2014-02-06 19:12:05	Just used the last of the rye and bourbon. How will we survive the snowpocalypse @crazybahati ?
431626449791889408	2014-02-06 19:12:19	RT @JenniferHeigl: Let the three-day jammiecation begin. #snowday #pdxtst #portland #snowpocalypse
431626645024157696	2014-02-06 19:13:06	Nothing says #Snowpocalypse like some drinkable s'mores! Thanks @BaseCampBrewing http://t.co/QpMyEKoGQA
431626780412108800	2014-02-06 19:13:38	Snowpocalypse is upon us, and we are almost out of bourbon. Prayers, please.
431626900633444352	2014-02-06 19:14:07	Lack of sun keeps portland pale and consequence of snow causes record levels of listening to Alanis Morissette. #Snowpocalypse #danger
431626977384988673	2014-02-06 19:14:25	Weâ€™ve got truckers standing in the middle of I-5 during a blizzard, tells you how little itâ€™s moved the last hour #Portland #snowpocalyp
431627283808260096	2014-02-06 19:15:38	Absolutely heinous looking road conditions all over Oregon/SW Washington!! #Snowpocalypse #Snowlandia #SnOMG http://t.co/LqJMeyHHLj
431627589006802944	2014-02-06 19:16:51	This may be the first time in my life that I've rooted against snow. Stop it, snowpocalypse! I need to get to San Diego tomorrow!!
431627643444666368	2014-02-06 19:17:04	Very happy to see a full dining room despite the #snowpocalypse - or are we calling it #snowmageddon?
431627709513732096	2014-02-06 19:17:19	That's not a parking space, mister? #portlandsnow #snowpocalypse #portlandianscantdriveinsnow @ Westâ€¦ http://t.co/sk9cdqiy8T
431627714697510912	2014-02-06 19:17:21	RT @_tzim_: Portland is cancelled! #Snowpocalypse #danger
431627739305496576	2014-02-06 19:17:26	the snow has shut down schools for tomorrow.... what is next major retail stores and social networking sites?! #snowpocalypse.
431627774344695810	2014-02-06 19:17:35	Oh man, this snowpocalypse is tons of fun. #pdxsnow
431628200351776769	2014-02-06 19:19:16	Huge thanks to @memehareb for helping me with today's show and for making sure we got there safe in snowpocalypse 2014.
431628346338713600	2014-02-06 19:19:51	Date night turned into Snowpocalypse & and boozy cocoa at home. Not complaining! Just need a snowcheck on my cravings for bibimbap.
431628410759041024	2014-02-06 19:20:07	It was a Beef Stew and Pinot Noir kindof night... #Snowpocalypse #PDX #cozybythefire #snowdaytomorrow
431628438688899073	2014-02-06 19:20:13	RT @ChefsWeekPDX: Very happy to see a full dining room despite the #snowpocalypse - or are we calling it #snowmageddon?
431628611511005184	2014-02-06 19:20:54	RT @eaterpdx: We're tracking the Snowpocalypse restaurant closures here (http://t.co/IIW970MLnL), let us know what's #OpenInPDX
431628631148744705	2014-02-06 19:20:59	RT @TheRyanOliver: Snowpocalypse Photo #2 #CineMagic #NWFilmCenter #PDX #NotSureIfPIFForSundance http://t.co/eOlbG2rNib
431628676111663105	2014-02-06 19:21:10	RT @brookeadamsPDX: @GG30000 @AvaGenes @ChefsWeekPDX @LittleGreenPick #snowpocalypse has got nothin on #chefsweekpdx
431628791887433728	2014-02-06 19:21:38	RT @brookeadamsPDX: @GG30000 @AvaGenes @ChefsWeekPDX @LittleGreenPick #snowpocalypse has got nothin on #chefsweekpdx
431628884736348160	2014-02-06 19:22:00	RT @brookeadamsPDX: @GG30000 @AvaGenes @ChefsWeekPDX @LittleGreenPick #snowpocalypse has got nothin on #chefsweekpdx
431628999555416064	2014-02-06 19:22:27	And school is cancelled tomorrow, too!! #workathome RT @FrugalLivingNW: So is snowpocalypse really going to hit?
431629170074861568	2014-02-06 19:23:08	@KhaosKaiser @Schraver_M @sonofqwij @queerpodcastpdx awesome! Let's see how quickly the snowpocalypse clears up.
431629974005878784	2014-02-06 19:26:19	#snowpocalypse #lol http://t.co/sd4r75MpIP
431630077450018816	2014-02-06 19:26:44	Like a virgin... #snowpocalypse #portland #inches #winter http://t.co/WNOloBGsbA
431630337441947648	2014-02-06 19:27:46	In honor of Snowpocalypse 2014! In the depths of winter, I finally learned that within me there lay an invincible summer. -Albert Camus
431630910362894336	2014-02-06 19:30:03	Shit is real on these Portland streets, y'all. RT @shannon0H: No one out here is delivering pizza. #Snowpocalypse
431632175943802881	2014-02-06 19:35:04	I love snow @KATUNews #Vancouver #Snowpocalypse http://t.co/BY6Lzk3Cjf
431632926498099200	2014-02-06 19:38:03	This is what you do next. #midwesterner #pdx #snowpocalypse http://t.co/8R7hYFnDWO
431633021150584832	2014-02-06 19:38:26	RT @DavidSug: Snowpocalypse is upon us, and we are almost out of bourbon. Prayers, please.
431634374313148416	2014-02-06 19:43:48	Naito Parkway in the #pdx #snowpocalypse. Chiisai gets off a plane in 60 minutes. #takeninmotion http://t.co/bYrRoNfbXt
431635131267555328	2014-02-06 19:46:49	It took us three hours to get here, but hey, bottomless fries are worth it #snowpocalypseâ€¦ http://t.co/8beu0SOze4
431635155329884161	2014-02-06 19:46:55	Night #snowboarding on mt tabor?! Yes, I think so... #portland #Snowpocalypse
431635317401976832	2014-02-06 19:47:33	RT @OregonJacques: It's a #WinterWonderland up on The Hill at #OHSU. #portland #oregon #snowpocalypse @ OHSU http://t.co/36CJULqjoc
431635640388575233	2014-02-06 19:48:50	The out of control 5 inch build up of snow is forcing me to stay indoors & watch Netflix. only getting up for refills of tea #Snowpocaly
431636323137380352	2014-02-06 19:51:33	RT @eaterpdx: Here's the list of restaurant openings and closings during tonight's #snowpocalypse. Drive safe, everyone! http://t.co/IIW970â
431636332922683393	2014-02-06 19:51:35	RT @sisterspdx: Heading home #snowypdx #snowpocalypse http://t.co/i2ZmY91wJk
431636522660421633	2014-02-06 19:52:21	Does Oregon have a 'banana belt'? Kinda disappointed in Woodburn. Maybe 1"? Maybe? @BMacTV #Snowpocalypse
431636629212499968	2014-02-06 19:52:46	Start walking to Rose Qtr. Make snow angel. Meet â€˜Savanahhâ€™ Wht F 20s, â€˜Fongâ€™ Asian F 20s, & â€˜Kahnâ€™, Asian M 50s. ... #Snowp
431636764781187073	2014-02-06 19:53:18	@emilyhigham playing in the snow with me! #pdxsnow #snowpocalypse http://t.co/GCbgTBl7j2
431636905403248640	2014-02-06 19:53:52	RT @eaterpdx: Here's the list of restaurant openings and closings during tonight's #snowpocalypse. Drive safe, everyone! http://t.co/IIW970â
431637397059559426	2014-02-06 19:55:49	People are literally cross-country skiing through our neighborhood. #Snowpocalypse
431637555885260800	2014-02-06 19:56:27	#camas #washougal snowpocalypse. WSS us open for appts as normal. Safe travels if u come to see us
431637573795323904	2014-02-06 19:56:31	Ender's Game and a 2007 Chablis. This is how we do #snowpocalypse. http://t.co/y60TihUSme
431637732046426112	2014-02-06 19:57:09	@DanMerys the ghost of Bazi is alive. We still have power and wifi #snowpocalypse
431637843866169344	2014-02-06 19:57:36	Snowpocalypse adventure 2014 - Dillon and Mac. Bottle of Rum, bottle of Gin, pack of cigarettes, 13 spliffs, and out feet. #fuckinwithithard
431637929551990784	2014-02-06 19:57:56	Sooo...for work today....I had to walk a mile round trip in the snowpocalypse of Portland. Why?â€¦ http://t.co/YNaxZgC6y4
431638874021187584	2014-02-06 20:01:41	Cross country skiing in the #PDX #Snowpocalypse http://t.co/GpxL7tWUIg
431638955725824000	2014-02-06 20:02:01	And here's Lois hating the snow #snowpug #Snowpocalypse #pdxtst #pdxsnow #kgwweather #portlandsnow http://t.co/4v59tQXbOr
431639267786235904	2014-02-06 20:03:15	WHAT IS THIS NONSENSE WINDCHILL #Snowpocalypse #snowlandia #snowinportland #no #absolutelynot #killitwithfire http://t.co/ZFMSn8wgQe
431639406848389120	2014-02-06 20:03:48	Round two of snow play GO! (this one involves nachos). #portland #Snowpocalypse
431639513450823680	2014-02-06 20:04:14	Pdx #Snowpocalypse longest taxi line ever
431639614752047105	2014-02-06 20:04:38	The house next door.... #Snowpocalypse #winterwonderland #snow http://t.co/y3NbdCMBky
431639803797327873	2014-02-06 20:05:23	Your #snowpocalypse mental-health moment. http://t.co/bo0yCRsUnf
431640078276767745	2014-02-06 20:06:28	@TheTinkVader reports average snow depth of 4 inches in east couve with drifts up to 8 inches. Resume your lives citizens. #Snowpocalypse
431640168488243200	2014-02-06 20:06:50	Escaping the Snowpocalypse at Brewhog with Pfriem beers. Hoping DAS shuts us down for safety tomorrow ;) [pic]: http://t.co/9L8FCx1YhM
431640186246533121	2014-02-06 20:06:54	Soccer socks because BURR #fire #snowpocalypse http://t.co/IkksaaevyX
431640245373644801	2014-02-06 20:07:08	RT @RaleighPDX: The house next door.... #Snowpocalypse #winterwonderland #snow http://t.co/y3NbdCMBky
431640433781772289	2014-02-06 20:07:53	@RaleighPDX hahaha "snowpocalypse" What a phrase and how true :)))
431641177398706176	2014-02-06 20:10:50	Snowpocalypse in Portland! #GoHawks #ItsSeriouslyCold http://t.co/b1MWAz2Mrx
431641208616529921	2014-02-06 20:10:58	RT @catrenzer: My #PDXSNOMG #CopingSkills - It's what #Chicago does, right? #Snowpocalypse http://t.co/i3LK6dVxqv
431641438087311360	2014-02-06 20:11:53	Baked penne in homemade marinara w/ smoked mozzarella. The cure for PDX #snowpocalypse. http://t.co/EDST4zea5s
431641645797236737	2014-02-06 20:12:42	DAMN YOU #Snowpocalypse FOR BRINGING OUT ALL THESE WARM AND COZY FEELING THAT WERE HIDDEN DEEP IN MY BLACK SOUL. arg. dammit.
431641787778621440	2014-02-06 20:13:16	RT @frankwords: Definition of "Irony"? Worst Day of the Year ride canceled due to, well, bad weather. #snowpocalypse http://t.co/vEE4b0c6ei
431641985019953152	2014-02-06 20:14:03	#KoinNews reporters 2 test new snow masks for #Snowpocalypse #Portland broadcasts. What do u think? #WeShallRebuild http://t.co/LY2oUQkjdG
431642290197524480	2014-02-06 20:15:16	RT @efilnikufsin: @TheTinkVader reports average snow depth of 4 inches in east couve with drifts up to 8 inches. Resume your lives citizensâ
431642375434149889	2014-02-06 20:15:36	Feeling sick. On the couch watching Animaniacs. I'm a grown up. #boringtweet #Snowpocalypse
431642419063300096	2014-02-06 20:15:46	RT @eaterpdx: What's #OpenInPDX during today's snowpocalypse? http://t.co/IIW970MLnL
431642609560211456	2014-02-06 20:16:32	Snow cancelled my workout! #lazy #Snowpocalypse #pdx
431642889308078080	2014-02-06 20:17:39	#snowpocalypse complimentary Foret Blanche tasters #openinpdx http://t.co/RqQxELuDTx
431643219831824384	2014-02-06 20:18:57	#snowpocalypse #Thalo http://t.co/UU0d0e752M
431643222457454592	2014-02-06 20:18:58	#Ethan #snowpocalypse http://t.co/EQbOJ6IXdc
431643224684646400	2014-02-06 20:18:58	#snowpocalypse #WOLFG http://t.co/LMBu3XsFgS
431643227947806720	2014-02-06 20:18:59	#chloe #snowpocalypse http://t.co/Ghn8mlO6Sz
431643598962974720	2014-02-06 20:20:28	Where's the #Snowpocalypse mash up on every #Pdx reporter ever stuck in Troutdale? #pdxtst
431643810783711232	2014-02-06 20:21:18	Oregon encased in #snowpocalypse but @OregonLibraries Exec. Board will still meet tomorrow--virtually. Score one for technology.
431644093458817024	2014-02-06 20:22:26	RT @extramsg: Here's a list of places #OpenInPDX during the #Snowpocalypse from @EaterPDX http://t.co/81XgLFAL3b
431645035876990976	2014-02-06 20:26:10	RT @micahdaman: That's not a parking space, mister? #portlandsnow #snowpocalypse #portlandianscantdriveinsnow @ Westâ€¦ http://t.co/sk9cdqiy
431645505194442752	2014-02-06 20:28:02	Snowpocalypse dog! #fox12weather http://t.co/kTJaEuUDhg
431645635301748736	2014-02-06 20:28:33	#Snowpocalypse and @ariel_gore's The End of Eve @HipMamaZine Interview to follow soon @StreetRoots #pdx #love #snow http://t.co/AYQpVxr1mH
431647266336546816	2014-02-06 20:35:02	#Preview of The End of Eve by the amazing @ariel_gore. This will be the first book I've ever read digitally. #likeavirgin #Snowpocalypse
431647343440457728	2014-02-06 20:35:20	Snowpocalypse.
431647484616527872	2014-02-06 20:35:54	Who needs to watch the #Olympics2014 when we have our own Winter 'sports' with vehicles in #Portland & #VanWA? #SnOMG #Snowpocalypse
431647793841573888	2014-02-06 20:37:08	RT @MattRumancik: View from my condo today #PDX #Snowpocalypse http://t.co/H1JvzFAhGp
431647889631092737	2014-02-06 20:37:31	Definitely just managed to snowboard down my street #Snowpocalypse?
431648061454970880	2014-02-06 20:38:12	Snowpocalypse OHSU. @NWSPortland @OHSUNews http://t.co/Ya3UNjkRnB
431648135119515648	2014-02-06 20:38:29	RT @peachesandkeene: WHAT IS THIS NONSENSE WINDCHILL #Snowpocalypse #snowlandia #snowinportland #no #absolutelynot #killitwithfire http://tâ
431648534719242241	2014-02-06 20:40:04	RT @LauraMayhofer: Snowpocalypse.
431648663610224640	2014-02-06 20:40:35	Thank god I live 3 blocks from Fire on the Mountain! #snowpocalypse
431648804001947648	2014-02-06 20:41:09	Also thank god for @UGGaustralia boots! #snowpocalypse #warmtoes
431649046147903488	2014-02-06 20:42:06	What did you do on your #snowpocalypse afternoon out of the office? #standupdesk http://t.co/bBWF2tXcNS
431649577255444480	2014-02-06 20:44:13	How to survive the #Snowpocalypse? Drink #coffee, drink #whiskey! #portlandsnow http://t.co/G14B27b9Wi
431649640560066560	2014-02-06 20:44:28	@betsywhim My growing sense of panic is no overreaction. A bourbon-less snowpocalypse is a terrifying prospect.
431650035990675456	2014-02-06 20:46:02	RT @LauraMayhofer: Snowpocalypse.
431650049865830400	2014-02-06 20:46:06	Friends and Diaper Service Families, Snowpocalypse had ruined our plans for diaper service. We aren't going to... http://t.co/YPoMQxyYeZ
431651304557916160	2014-02-06 20:51:05	RT @PenelopeHummel: Oregon encased in #snowpocalypse but @OregonLibraries Exec. Board will still meet tomorrow--virtually. Score one for tâ
431651742380720128	2014-02-06 20:52:49	Snowpocalypse had ruined our plans for diaper service. We won't be able to deliver on Friday. We are hoping that... http://t.co/a8OpbBgW0A
431651969254453248	2014-02-06 20:53:43	@hrana I'll be at an integrative oncology conference in Phoenix. The warmth will be nice. #Snowpocalypse #pdx
431652096182452225	2014-02-06 20:54:14	No lab tonight. No class tomorrow. #Snowpocalypse
431652338093142016	2014-02-06 20:55:11	What if my Facebook video was actually about driving home today in #Snowpocalypse? http://t.co/804HBM7u4G #Portland
431652632252272640	2014-02-06 20:56:21	RT @LauraMayhofer: Snowpocalypse.
431652919985717248	2014-02-06 20:57:30	We are moving! Oops false alarm back to a dead stop. #GU2014 #Snowpocalypse #i5sbound #wewillgetthere #determined
431653131278381056	2014-02-06 20:58:20	RT @LeslieBattenND: @hrana I'll be at an integrative oncology conference in Phoenix. The warmth will be nice. #Snowpocalypse #pdx
431653470677245952	2014-02-06 20:59:41	Anyway, I didn't believe them when they predicted snowpocalypse 2014, but they were right this time.â€¦ http://t.co/CEuU55WM4g
431653886168821761	2014-02-06 21:01:20	RT @AMPolkinghorne: And here's Lois hating the snow #snowpug #Snowpocalypse #pdxtst #pdxsnow #kgwweather #portlandsnow http://t.co/4v59tQXbâ
431654035599282176	2014-02-06 21:01:56	blurred vision of the hawthorne bridge on the walk home tonight #pdxtst #snowpocalypse http://t.co/DBuBq4jtyS
431654361396027393	2014-02-06 21:03:14	RT @troyglidden: Who needs to watch the #Olympics2014 when we have our own Winter 'sports' with vehicles in #Portland & #VanWA? #SnOMG #
431654465943257088	2014-02-06 21:03:39	my northwest rap name is Snowpocalypse I do a show every three years thatâ€™s not that great then I just disappear into the wilderness
431654637465133056	2014-02-06 21:04:19	not so blurry hawthorne bridge pic, complete with solemn pedestrian #pdxtst #snowpocalypse http://t.co/6eevmQpcEM
431654821771235328	2014-02-06 21:05:03	@voluptuouspanic it's quite a bit more snowy now (and still going!), but yes, our snowpocalypse is but a minor snowpocalypse ;)
431655021885665280	2014-02-06 21:05:51	#Snowpocalypse #snowday
431655882187759616	2014-02-06 21:09:16	RT @danecarbaugh: my northwest rap name is Snowpocalypse I do a show every three years thatâ€™s not that great then I just disappear into th
431655908586696704	2014-02-06 21:09:23	#portland se industrial district sous neige #pdxtst #snowpocalypse http://t.co/Ej1wZ2MZFl
431656142004318208	2014-02-06 21:10:18	RT @GunnarSimonsen: What if my Facebook video was actually about driving home today in #Snowpocalypse? http://t.co/804HBM7u4G #Portland
431656240188780544	2014-02-06 21:10:42	Portland's urban ski race is on! Because of course it is! #Stumptown Birkebeiner: http://t.co/K3xFkJcosL #Snowpocalypse
431656354973884418	2014-02-06 21:11:09	Comfy nights in with @RelandLogan are wonderful. Thank you #Snowpocalypse #Portland
431656606301171712	2014-02-06 21:12:09	Me basking in PDX snowpocalypse - photo by @shesawthings #snowbeard #beard #bearded #pdxâ€¦ http://t.co/D05VvDYw8L
431656626295021568	2014-02-06 21:12:14	I hope everybody is surviving the snowpocalypse okay!
431656897289015296	2014-02-06 21:13:18	More pics from #Portland #snowpocalypse 2014. Hey, this ain't Atlanta. Back yard is peaceful. http://t.co/nsWL66NB8L
431657163128188929	2014-02-06 21:14:22	I'm not sure but I think this is how the day after tommorow started #Snowpocalypse #snowmageddon
431657328895475713	2014-02-06 21:15:01	It's still snowing...softly & less windy. Looks so peaceful. #Snowpocalypse ;)
431658941534044160	2014-02-06 21:21:26	Truth. #Snowpocalypse #portlandsnow @ableandre http://t.co/EkTmCdkucW
431659948024397824	2014-02-06 21:25:26	Snowpocalypse Now!: (YAY! It's always fun when we get to trot out our "Snowpocalypse!!" tag.) Portland Public... http://t.co/rLs7lkuU4w
431660107592523777	2014-02-06 21:26:04	I BEAT SNOWPOCALYPSE 2014 IN PORTLAND
431660150361825280	2014-02-06 21:26:14	Road Warrior is a hilarious, cheeky stew of shoulder pads, steam punk, & WWF interviews. I should watch this more often. #snowpocalypse
431660378398158848	2014-02-06 21:27:08	slow because of #snowpocalypse, closing the dining room but la merde will be open for anyone 21+. #openinpdx (kinda)
431661092625211392	2014-02-06 21:29:59	Portland Snowpocalypse 2014 http://t.co/GFdjVvk5mw
431661808609677312	2014-02-06 21:32:49	No White Walkers to report at The NE Porch. #Snowlandia #Snowpocalypse http://t.co/xdmkVJ169P
431661948019556352	2014-02-06 21:33:23	RT @timfsbrown: blurred vision of the hawthorne bridge on the walk home tonight #pdxtst #snowpocalypse http://t.co/DBuBq4jtyS
431662076117803008	2014-02-06 21:33:53	How I spent my #snowpocalypse: Checking out this .@HubSpot one-pager http://t.co/TzZSGTztlx
431662163434799104	2014-02-06 21:34:14	Everyone survive Snowpocalypse Day 1, aka the day every year when Portland flips out over a couple inches of snow?
431662507585830912	2014-02-06 21:35:36	Ned something to get you through Snowpocalypse? How @MissyMaki and Olympic Provisions and the Sugar Cube this week on the SimpleKitchen?
431662809953222656	2014-02-06 21:36:48	Based on the forecast we are calling Creekside now! Stay warm everyone! #snowpocalypse
431663276624052227	2014-02-06 21:38:39	Getting work done. #snowday2014 #snowpocalypse
431663618078162944	2014-02-06 21:40:01	Pretty sure there's nothing left to report on Portland's snow day. #pdx #snowpocalypse
431663815059439617	2014-02-06 21:40:48	@StephStricklen PS we got more snow in Portland today at #kgw than you guys did in #sochi aka #snowpocalypse
431664870585405440	2014-02-06 21:44:59	What if my Facebook 10 year video was of my drive home today? #snowpocalypse #portland http://t.co/3nXfHqKgE3
431665535894294528	2014-02-06 21:47:38	RT @heidiswift: Anyway, I didn't believe them when they predicted snowpocalypse 2014, but they were right this time.â€¦ http://t.co/CEuU55WM
431666739869270016	2014-02-06 21:52:25	When I tried to make a snow angel in the #PDX #snowpocalypse. http://t.co/MxV86JkP4i
431666796832493568	2014-02-06 21:52:39	Feb #SALEP despite #snowpocalypse! This month's topic: beer cocktails. #maitaipa #beer #portlandâ€¦ http://t.co/wU2hVyIDol
431666806026022913	2014-02-06 21:52:41	I hope #snowpocalypse 2014 is a safe one for everyone out there. And I hope my wife and get the day off together tomorrow!
431667907135696897	2014-02-06 21:57:03	RT @awesomEmilia: Portland's urban ski race is on! Because of course it is! #Stumptown Birkebeiner: http://t.co/K3xFkJcosL #Snowpocalypse
431668231514775553	2014-02-06 21:58:21	Snowpocalypse 2014. http://t.co/UqUt2pl104
431668658385874944	2014-02-06 22:00:02	the wifi in my room is horrible. I BLAME SNOWPOCALYPSE 2014
431669473536274432	2014-02-06 22:03:17	A little pissed the random #Portland snowpocalypse is making me miss @THEHonestpt's morning class tomorrow but I'm sure I'll survive...
431670291182272514	2014-02-06 22:06:32	I can't believe the Pacific Northwest has its own snowpocalypse hashtag. #snowpocalypseNW2014
431670371083763713	2014-02-06 22:06:51	Unbelievable "snow" day in pdx today. Are we trying to recreate the Atlanta situation people? #PDX #snowpocalypse
431671206782066691	2014-02-06 22:10:10	Ugh I'm so late to the #pdxsnow complaint party #snowpocalypse #snowmageddon #baddrivers #longcommute #SNOW
431671770006188032	2014-02-06 22:12:24	RT @GunnarSimonsen: What if my Facebook 10 year video was of my drive home today? #snowpocalypse #portland http://t.co/3nXfHqKgE3
431672214786543616	2014-02-06 22:14:10	Snowpocalypse! Drive safe.
431672448853884929	2014-02-06 22:15:06	Top story: What's #OpenInPDX During Today's Snowpocalypse? - Snowpocalypse - Eaâ€¦ http://t.co/p3QS1n9NWl, see more http://t.co/4qeqiLblRB
